229318	きには
229223	あると
228129	しゃと
228100	、かん
228036	あるば
228017	みなみ
227685	おける
227536	ったと
227433	うじん
227315	におけ
226649	てつど
226402	かんし
225716	かんに
225707	せいと
225677	にかい
225373	せいに
225036	にこう
224884	くかん
224643	る。そ
224498	いちぶ
224379	たいに
224240	さいさ
224006	するた
223867	うぐん
223312	うは、
222609	いんた
222494	くりつ
222402	ざいの
221872	もちい
221748	きかい
221693	こうえ
221454	かくと
221441	のじゅ
220887	んじん
220681	、さい
220668	はない
219896	んのか
219532	しゃは
219305	んにお
218702	りーず
218655	りーぐ
217747	しょの
217298	んにか
217259	いぜん
217243	きろく
216969	つぎょ
216361	おんが
216303	は、に
216109	まった
216015	ていさ
215617	がおこ
215084	けんの
214893	こなっ
214555	うせつ
214028	くいん
213989	とがで
213941	るとい
213839	とうし
213691	とから
213160	どいつ
212789	いかの
212726	、これ
212433	うろく
211966	いぎょ
211693	。どう
211395	、しん
210810	うげき
210704	いっぱ
210385	げーむ
210346	つえん
210206	しょぞ
210112	とよば
209828	っぽう
209682	しゃに
209449	のそう
209423	れてお
209003	せいじ
208586	んけん
208346	かんす
207847	より、
207805	こうそ
207749	っけん
207603	われて
207248	じしん
206621	ちほう
206305	んのこ
206245	いやく
206017	いは、
205856	をつと
205136	のあと
205115	うぞう
205095	したこ
204904	いざい
204733	いそう
204592	うえい
204378	たんと
204123	とくに
203693	しーず
203004	、じょ
202522	りよう
202243	うがい
202191	ようの
201872	おおさ
201675	しりー
201449	せんし
201361	けんを
201344	うごく
201116	めた。
200982	ーずん
200923	とおり
199337	しんが
199236	たいは
199183	、おお
198535	ぐんの
198237	をかく
197980	くし、
197540	けられ
197352	められ
197224	ちから
197157	は、か
196895	のこと
196884	たとい
196793	っかい
196780	んいん
196603	せいふ
196473	じんこ
196343	とかん
196299	けんせ
195883	おくの
195870	のえい
195569	はいし
195565	ながら
195286	いおう
195268	なく、
195159	せんに
195134	ことな
195007	すべて
194851	してか
194811	うまれ
194798	したと
194534	ものが
194250	んまで
193940	してき
193804	びゅー
193221	しょに
192923	ぶたい
192585	ものの
192560	しんぐ
192531	とにな
192401	しない
192197	ーすと
192157	ふぉー
191328	んじゃ
190783	ねんま
190391	もんだ
190350	しゃで
190322	ようす
190226	んだん
190220	、たい
190075	にせい
189770	ようと
189461	たいが
189319	せいは
189150	あるが
188948	がしゅ
188796	いによ
188725	ったい
188194	ひとつ
188168	とは、
187829	とうに
187648	んちゅ
187152	おさか
187063	をこう
186879	いぎり
186810	ぎいん
185899	だいと
185312	どうじ
185156	たいす
185090	、きょ
185024	にんし
184843	うつう
184674	、せん
184657	うをお
184304	てきた
184050	くとく
183984	あるこ
183312	いて、
183095	んれん
182938	いぐん
182724	があり
182712	ったこ
182576	なお、
182323	ては、
182059	しゃく
181999	のはん
181966	のちゅ
181854	ばれる
181811	うてん
181737	はこう
181679	のうち
181467	うかく
181423	は、あ
181383	しんと
181216	ぎりす
181015	けっか
180753	うえき
180735	じどう
180486	どうを
180412	いう。
180370	してし
180361	きこう
180277	ひつよ
180203	こなう
180068	は、こ
179810	にちか
179693	さいの
179593	としょ
179481	とどう
179265	のもの
179201	しんこ
178583	あとに
178563	ないの
178309	いんと
178305	るばむ
178266	じぎょ
178149	かした
178089	うこと
178008	のおお
177973	ただし
177913	なかで
177903	、ちゅ
177727	せいぶ
177474	がかい
177422	せんそ
177216	かされ
177038	かいを
176983	ないと
176875	うには
176755	きであ
176589	ていこ
176062	そうし
176035	うんど
175886	てんの
175710	さいこ
175673	うがあ
175643	これは
175446	かんを
175291	けんに
175280	ことは
175238	いめい
175188	じょせ
175050	てんか
174241	うなど
173881	いゆう
173394	うばん
173351	たいを
173339	いてん
173000	かくに
172889	、ぜん
172730	といっ
172664	ういく
172576	かいた
172430	くじょ
171794	しゃを
171514	をはっ
171408	んもん
171168	っしゃ
171065	んほう
170745	うじの
170560	そのた
170558	られ、
170324	んばー
169946	ーたー
169932	こうほ
169930	、ほん
169548	せんを
169067	へんこ
168650	うのか
168473	じょん
168473	。とう
168330	いがあ
168296	いのう
168279	かがく
168177	せっち
167916	って、
167848	うくう
167776	、かい
167680	とめた
167669	つには
167466	んばい
167168	こうげ
167119	えんじ
167071	しされ
167071	うにお
167058	んかく
166987	いにお
166956	てしま
166773	さいし
166766	がくの
166309	はなく
166244	けいし
166120	た。か
166025	んのし
165944	たいで
165747	いいち
165698	んなど
165329	くたー
165190	もって
165110	が、こ
165045	きる。
165006	ざいし
164365	いるが
164324	まけん
164286	ことか
164084	さっか
164084	かんで
163869	がくぶ
163394	があっ
162894	しきか
162557	る。し
162527	しんに
162454	くにん
162382	けんさ
162185	げんし
161803	せいこ
161699	くであ
161687	にした
161482	こうく
161184	くこう
161139	かいと
160746	とうか
160706	うにか
160667	たたか
160537	つして
160481	り、こ
160423	じけん
160422	はとう
160367	おきな
160353	こうで
160246	にさん
160041	のげん
159866	けいの
159802	ほうこ
159695	をもつ
159614	がはっ
159555	こうじ
159483	りすと
159232	のもと
159216	、また
159077	いちゅ
158939	いっぽ
158883	うへん
158859	かけて
158773	もっと
158709	んのせ
158650	ないか
158623	うやく
158540	ってお
158378	いんの
158277	だいい
158179	うはん
158101	とくし
158028	いんか
157767	どうよ
157520	んかし
157390	しんせ
157287	どうの
157207	は、い
157115	などを
157055	てんで
157043	または
156954	ともあ
156820	にあた
156703	るなど
156655	うそく
156472	ちゃー
156236	つであ
156097	いのか
156067	これら
155917	るーぷ
155887	る。か
155733	けんし
155689	っとも
155629	のとき
155522	をふく
155519	くとし
155358	をもち
154852	きたい
154664	うりゅ
154546	いげん
154432	んるい
154428	いると
154372	んさん
154189	うぶん
154147	ほうし
154123	だいか
154099	ともな
153850	くどう
153784	しての
153620	かいて
153551	ぜんに
153440	いじん
153396	いらい
153198	こうい
153029	んをか
152689	っかー
152657	ちゃん
152653	をかん
152635	んない
152370	そして
152314	じゃー
152229	ようで
151949	りんぐ
151901	あわせ
151768	んぐる
151765	ぐるー
151711	んぐん
151689	んをお
151654	うのこ
151597	しょは
151589	るこう
151329	つりつ
151120	いえい
151073	のある
151024	いって
150980	そのあ
150931	せつり
150746	をけい
150647	とであ
150085	しょか
150068	かんは
150008	のさん
149992	ぶんが
149939	できな
149818	、じゅ
149790	れたが
149487	のご、
149320	しゅけ
149271	ばいさ
149266	うをか
149184	んぶつ
149021	がせい
148987	りゃく
148984	ないに
148975	んでい
148912	にしん
148807	しられ
148622	くてい
148565	いあん
148464	っかん
148447	りつし
148345	までの
148269	んのあ
148007	かんさ
147975	り、そ
147866	んぎょ
147789	ところ
147784	いばん
147477	こう、
147185	けいや
147169	ほうが
147098	たって
147032	あたえ
147029	、ちょ
146939	つかん
146921	うめん
146876	かいど
146833	ぎじゅ
146674	しても
146666	はかい
146614	ぶんの
146603	にかけ
146540	。こう
146377	にして
146331	しこう
146223	ぜんこ
146144	んがあ
146140	けいざ
146109	ーるど
145931	めいし
145800	じてん
145774	んどの
145717	しゅく
145676	したも
145540	みょう
145406	をもっ
145179	ーとし
145037	はいっ
144879	さいと
144782	いきの
144695	、けい
144577	けんと
144519	などが
144445	をじゅ
144370	しゅぎ
144336	いきん
144301	くから
144239	くきょ
144227	ぞくし
143928	せいせ
143898	にいち
143858	いはん
143810	しじょ
143436	ようが
143366	たあと
143338	ったた
143099	んにあ
143078	そうか
143013	ひろし
142772	せいす
142640	はしょ
142627	はんば
142436	いるこ
142365	のどう
142279	んのた
142175	んのい
141508	あらわ
141289	。なお
141127	きない
141036	つげん
140511	つから
140487	くてん
140457	こうけ
140423	れらの
140348	くとう
140164	ない、
140160	りかが
139598	のさく
139186	ってん
139039	ぶぶん
138638	みられ
138506	かがっ
138260	ようせ
138075	とうさ
137969	ていの
137859	かくし
137782	しゅの
137756	いのこ
137730	ねっと
137725	すうの
137690	つかい
137679	くぐん
137600	いにん
137480	など、
137287	にじゅ
137012	うじに
136984	どうか
136967	がかん
136931	のぶん
136688	めんと
136671	のしゃ
136637	そうの
136545	うない
136455	いきゅ
136436	つかわ
136403	しんか
136338	させる
136325	んせき
136315	ための
136304	うさく
136283	がしょ
136221	っけい
136151	きじゅ
135833	くぶつ
135717	ないで
135596	こくな
135522	、あめ
135410	じっし
135404	しきょ
135392	らない
135271	くかい
135261	せいぞ
135190	ので、
135067	どうに
135061	が、そ
134958	ほうの
134892	ろせん
134802	すたん
134784	がくせ
134672	きのう
134570	くべつ
134501	ときょ
134485	しせつ
134422	じぶん
134391	をちゅ
134305	しすて
134302	でびゅ
134260	はっせ
134078	がいの
134041	しょと
133955	それぞ
133945	れぞれ
133780	すとら
133655	ばしょ
133570	をしょ
133550	てんを
133419	けって
133372	あらた
133215	とうと
133208	かって
133082	ないよ
133069	んで、
133062	んでぃ
132964	さいご
132776	うで、
132770	いさつ
132763	これに
132692	になり
132596	はせい
132446	のめい
132319	つづけ
132283	すてむ
132247	こうす
132217	る。た
132129	でぃあ
131950	かつて
131800	うけた
131606	うひょ
131564	んがい
131279	をはじ
131211	するか
131187	はしゅ
131113	いきに
131100	かたち
130693	にせん
130657	れきし
130303	いかつ
130279	なくな
130248	をしめ
129655	きじょ
129644	んえん
129538	くでは
129474	そうと
129434	こうて
129399	ことと
129362	れるよ
129268	がつか
129137	しりつ
129026	じめて
128966	。げん
128961	をさい
128807	さいだ
128788	しんさ
128764	しちょ
128739	ぎかい
128629	こっか
128602	あいに
128515	えんし
128509	ねんど
128504	きした
128493	とくて
128399	ぶしき
128252	のてい
128022	かぶし
127970	は、と
127931	いたり
127916	むしょ
127614	がくい
127590	かして
127556	のとし
127525	んきん
127514	のかく
127248	せいど
127233	かんた
127137	うにあ
126995	ものと
126917	きけん
126783	やきゅ
126656	うのた
126655	さいよ
126594	ちされ
126530	とがあ
126377	こうぞ
126089	はつの
126077	いでん
126026	さくせ
125970	くしん
125961	にちの
125902	でこう
125887	きぎょ
125713	のはい
125530	ざいす
125511	ととな
125465	えてい
125462	あきら
125399	そうご
125365	のりょ
125276	んがか
125240	ちには
125173	かいぎ
125018	し、そ
124978	かんり
124969	そうせ
124865	たさい
124680	しんし
124521	いんに
124520	くめい
124437	をせい
124397	がこう
124321	んのさ
124289	のえん
124139	はだい
124054	はいか
124043	このと
124024	うぶつ
124001	がえら
123953	いだん
123944	うをつ
123725	いねん
123598	するも
123594	んすい
123525	すてぃ
123486	にさい
123484	くえん
123350	せいで
123332	くみん
123292	いせつ
123203	くたい
123199	まんが
123169	のけっ
123148	こくに
122994	とらん
122942	し、こ
122756	どうが
122751	しけん
122562	けっと
122558	にへん
122548	しんぶ
122406	っさい
122253	けいと
122221	しゅん
122181	とこう
122105	するよ
122049	めいの
121936	しん。
121869	てぃー
121847	などに
121826	れたこ
121763	めてい
121622	きしょ
121608	んみん
121523	とによ
121491	たのは
121441	とりあ
121433	かしょ
121393	る。い
121362	んすう
121361	けんで
121344	あるい
121332	ねんは
121310	のゆう
121209	つしょ
121187	しゃし
121129	うみん
121087	かわれ
121060	くらぶ
121041	うのし
120912	のぜん
120880	ぐらん
120869	きてい
120762	さいか
120657	ときに
120578	うしな
120498	、こく
120403	うにし
120295	まざま
120214	さまざ
120068	しどう
120063	せんが
120058	うをは
119882	しょき
119658	は、お
119512	いにか
119487	ようか
119425	、とく
119385	はその
119298	あにめ
119285	くよう
119145	たり、
119102	いをか
119093	んらい
119048	こうど
118866	だが、
118862	りーす
118850	がとう
118761	いりつ
118697	けんが
118679	をてい
118621	んそく
118593	せんも
118589	じょし
118454	、そう
118409	かいぐ
118255	たいお
117969	れない
117909	ぞくの
117907	んにた
117816	さいば
117753	きせい
117740	どうい
117735	どうろ
117665	かする
117581	いが、
117442	んでん
117373	たりあ
117189	にんが
117067	けてい
116713	をはた
116702	んさー
116607	んばん
116585	じんぶ
116580	ろしあ
116428	したの
116408	ほうじ
116325	、かれ
116314	としゅ
116307	つし、
116248	へんか
116155	かいい
116101	あい、
115820	、さん
115760	うのせ
115723	けた。
115694	かんか
115656	もでる
115628	うふく
115585	うきん
115548	うでん
115451	たいさ
115436	いにあ
115316	するが
115146	かくて
115140	めんば
115126	そしき
115103	しきの
114883	るばあ
114789	ざいは
114788	んらん
114770	くによ
114741	、ある
114730	。だい
114665	せんは
114647	えた。
114618	てんし
114607	こうき
114495	り、か
114391	はかん
114260	きゃら
114245	ほうを
114232	ーてぃ
114169	ににゅ
114133	はなし
114058	けんか
113999	もくて
113998	ぐんに
113859	にいた
113791	うはい
113787	りっく
113709	た。と
113677	のとお
113643	んをも
113250	うらい
112949	にとも
112843	しした
112841	ほんさ
112821	いぶん
112751	いわれ
112750	うへい
112717	うけて
112697	るとし
112647	た。い
112643	くわえ
112642	とめる
112539	きから
112514	はおお
112438	つこう
112387	のてん
112258	あいは
112218	だんし
112019	すくな
111957	だいは
111842	にきょ
111806	んゆう
111801	くらい
111735	んとの
111616	だし、
111591	しんで
111566	はいち
111557	らいん
111537	ーとる
111517	ふぁん
111470	いこと
111381	したた
111364	をして
111241	だいな
111137	んのは
111131	のない
111112	まれた
111040	のじん
110995	くなっ
110965	がさい
110663	ざまな
110577	いにな
110386	。しょ
110306	うきの
110266	いぼう
110203	ぽんで
110149	とうを
110110	うをう
110103	まえに
110024	にあっ
109974	はこの
109910	あつか
109883	とって
109849	へんせ
109780	でかい
109729	らいの
109676	とんど
109657	のいっ
109607	せんご
109549	せんか
109548	かてい
109479	きしゅ
109465	だいし
109463	つりょ
109297	いなど
109292	た。さ
109261	くけん
109246	はじま
109217	いのと
109171	ほーむ
109151	ったの
109100	んぞう
109027	ほとん
108897	したあ
108863	、えい
108861	そうを
108851	きかく
108850	うぼう
108836	てんと
108780	けいに
108541	いちじ
108527	しえん
108239	つめい
108230	ひこう
108202	にもと
108181	はんの
108114	らくた
107956	いのし
107954	ぼーる
107804	きげん
107789	かいこ
107638	とかい
107613	やくを
107604	じゆう
107583	たこう
107580	さいた
107579	んえき
107525	をとう
107443	みゅー
107421	つやく
107377	かれは
107345	これを
107320	うをも
107315	はっけ
107270	いられ
107245	ろっく
107125	、しゃ
107101	しんを
106881	のこく
106863	をへて
106852	さくの
106615	かつや
106532	、きゅ
106528	けいせ
106505	おもに
106478	どうさ
106472	いのせ
106444	かいす
106436	きどう
106382	くさん
106341	くほう
106247	におお
106235	きして
106167	てぃん
106164	うきか
106163	うなん
105955	れたと
105940	んにと
105878	ほうに
105826	きされ
105807	うのい
105766	でざい
105718	ほか、
105682	りりー
105643	はぜん
105611	んにし
105597	あと、
105595	んをつ
105503	おい。
105447	けんち
105441	んはい
105441	いとい
105389	もない
105282	きんぐ
105267	わこく
105243	うにつ
105148	たらし
105142	いがか
105132	きねん
105037	けいを
104984	いへい
104816	ごうか
104797	うんこ
104639	とくべ
104603	たくし
104592	どくり
104579	ていで
104565	などで
104506	じゃん
104416	いのた
104403	のへん
104376	ーぱー
104302	とたい
104237	ばんど
104157	をあげ
104079	いたと
104041	ふくし
104022	までは
104022	せいけ
104000	どらま
103984	ふくむ
103971	らしい
103832	る。な
103755	いたこ
103733	ろくし
103730	そうに
103667	うがお
103654	すこと
103592	れば、
103577	のの、
103509	、いち
103505	るしょ
103474	をつか
103452	くねん
103432	のほか
103317	をきょ
103271	らず、
103260	いがた
103241	かには
103178	んしき
103133	うしつ
102824	せつさ
102758	いうこ
102628	でんき
102613	うでき
102593	のばあ
102581	おりん
102435	うせき
102390	んぼう
102245	させた
102107	のひょ
102059	いんは
101986	んにつ
101951	にわた
101900	わった
101893	をもと
101880	くりょ
101832	んりつ
101792	いすう
101770	はさい
101712	だいじ
101709	ーらん
101689	るしゅ
101636	にんき
101596	でしゅ
101592	からか
101566	でぃー
101534	をそう
101505	きさい
101448	すてー
101337	。しゅ
101144	もあっ
101058	こうつ
100964	ないが
100945	でおこ
100808	ちする
100763	る。と
100734	せっけ
100701	はにっ
100690	かんれ
100629	へいき
100597	ぐんは
100562	、さら
100458	ていく
100428	でぃん
100410	しりょ
100407	なかに
100340	うもん
100334	せいり
100285	んより
100249	れると
100226	っては
100049	。ただ
100024	とうせ
99960	るいは
99945	た。ど
99927	はげん
99910	くられ
99871	くは、
99871	、はん
99797	きしゃ
99735	けいで
99667	つだい
99659	けんり
99615	たいこ
99559	ないこ
99548	げんさ
99260	したい
99128	うれい
99067	せきを
99049	をあた
98982	らいぶ
98943	んちく
98941	からな
98909	きほん
98847	る。さ
98756	うのう
98745	のうえ
98735	じしょ
98733	めいは
98723	てしゅ
98681	がいこ
98560	んをう
98557	んをし
98549	いそく
98521	いしさ
98454	うをし
98446	にじょ
98372	みとめ
98312	せきし
98282	ーかー
98219	まれる
98172	つうし
98162	、けん
98132	んをは
98114	めいを
98105	どうと
97984	ぽんに
97970	かい、
97930	はどう
97924	うわこ
97888	んにい
97888	ーりー
97874	のこん
97860	ていか
97812	んがお
97805	したか
97725	いんど
97705	ちじょ
97649	んにな
97590	がって
97555	もおお
97400	たしょ
97330	がいに
97313	いえん
97310	ーろっ
97268	し、か
97260	はたい
97252	せんす
97226	かん、
97154	んにゅ
97129	とうは
97103	とうぶ
97072	んのお
97068	じたい
97024	こない
96925	んのけ
96914	かんぜ
96845	ふぁい
96841	くそう
96837	ほうか
96604	た。あ
96553	めーと
96546	ぴっく
96535	いだに
96488	んだ。
96473	らっく
96438	んがた
96402	んたん
96391	どうぶ
96245	。それ
96120	のにっ
96093	がつの
95995	にそう
95966	てんに
95965	しきに
95948	とし、
95946	をとり
95902	きとし
95856	ちいら
95815	んにも
95797	いんで
95615	んのと
95610	けっせ
95602	んかつ
95586	いをう
95583	てこう
95579	いしし
95578	んのな
95431	れんご
95375	んめん
95368	さんせ
95367	いつの
95245	たよう
95225	じんの
95140	もとめ
95098	うすい
95086	のとく
95072	とうほ
95058	いごの
95024	すとり
94935	けいえ
94912	うひん
94897	すぽー
94879	せいて
94864	せって
94822	うにた
94801	いとる
94719	なまえ
94704	いをお
94703	んはん
94676	うじて
94670	いで、
94630	がくか
94616	けんど
94587	かれて
94581	こうた
94520	はしん
94481	はけん
94478	かくの
94423	ぞくす
94385	うさせ
94346	ーでぃ
94276	ろうど
94242	りゆう
94106	かっぷ
94030	けっこ
94008	りかえ
93978	けんは
93974	にんげ
93948	けいこ
93942	のきゅ
93930	いぶつ
93842	いんを
93768	きよう
93748	くぶん
93723	そうが
93716	せんこ
93713	けいれ
93681	こども
93670	ぜんた
93669	あとの
93668	がたか
93626	いのい
93614	だけで
93468	つてき
93447	さいは
93438	れーす
93314	っこん
93269	よりも
93267	いんが
93201	げんだ
93148	ぎゃく
93019	、いん
92982	らいと
92915	うのあ
92875	までに
92866	たーと
92772	にだい
92726	われ、
92717	におこ
92715	ちけん
92605	きする
92425	めいさ
92425	。にっ
92395	そふと
92386	かかわ
92377	してせ
92373	しんじ
92360	うんて
92316	がくに
92259	はたし
92238	んだー
92150	は、そ
92059	このた
92050	うんえ
92007	なると
91975	のでん
91926	じっさ
91881	たたび
91862	きなか
91746	とりー
91678	くとな
91641	は、し
91611	うとく
91609	いなか
91585	えんの
91572	ていっ
91569	っちさ
91507	こーど
91468	いひん
91402	うにも
91401	よてい
91393	うじつ
91374	ぷれい
91369	、きん
91353	しょで
91252	れたも
91172	いるの
91094	ねんい
91085	にてん
91070	うほん
91055	のは、
91023	かやま
91017	んやく
90968	りんぴ
90941	。かれ
90842	たとき
90795	ふたた
90769	たすう
90767	うのさ
90710	をゆう
90650	。さら
90632	ずから
90574	うに、
90521	、かく
90474	ちかい
90472	じょー
90465	けいは
90457	うかし
90454	もあり
90448	うがか
90401	ってか
90396	めいで
90359	がそん
90345	るさい
90339	かくを
90321	はきょ
90308	にはっ
90257	るまで
90230	ぼうえ
90190	なもの
90181	いおん
90167	いにも
90128	つえい
90087	んごの
90067	んのも
90060	にてい
90054	ろっぱ
90054	さんし
89946	んてぃ
89932	でんし
89921	ふぃー
89867	かんじ
89829	ていに
89827	にんを
89816	てせい
89795	でしょ
89774	ろくさ
89741	ようい
89732	だんた
89695	ーびす
89668	のいん
89643	といわ
89632	ほっか
89613	、ほう
89612	いのあ
89596	よーろ
89569	たので
89508	ういき
89502	そうで
89485	ろーま
89466	つごう
89418	ふりー
89408	すうは
89392	ういち
89338	んのほ
89307	さんと
89299	んのき
89239	かれの
89082	にんで
89067	せきに
89064	んれい
89055	うかの
89051	いにつ
89032	のたん
89028	るせい
88993	んぴっ
